NAME	W48_WT1	W48_WT2	W48_WT3	W48_KO1	W48_KO2	W48_KO3
A1BG	4.741961839	2.848772191	0.937743025	2.751874004	5.613700954	3.402850338
A1CF	12.71633613	12.64135599	12.22722813	12.61512314	12.56073552	12.49732299
A1I3	19.19519124	19.64657836	19.59052004	18.48596973	18.69612771	18.86624763
A2M	8.630621587	7.640417377	8.627873413	12.45190522	11.01368851	10.19301243
A3GALT2	4.85793649	3.365385341	4.201246083	3.992168379	4.699449428	5.158515005
A4GALT	0	0	0	0	0	0
AA926063	5.968045394	5.256377463	6.249320089	5.236869817	5.320923936	5.206077542
AAAS	7.301907592	7.414240861	7.621489651	7.509813986	7.39129364	7.313059903
AACS	6.553929204	6.602290412	5.49010163	6.605307311	7.490828904	7.717645943
AADAC	10.6207236	10.6208751	10.76529066	11.07758063	11.25281799	10.77707203
AADAT	12.76682234	12.71197915	12.59593181	12.5194239	12.76570617	12.48803329
AAED1	8.80331022	8.636797494	8.590670383	9.036895223	8.993325541	8.794199623
AAGAB	7.769990255	7.8424083	7.895557502	8.01745535	8.02134186	8.039844213
AAK1	8.717630438	8.868280076	8.886955733	8.775039833	8.835022694	8.899214135
AAMDC	7.842178719	7.996381283	7.965922459	7.998165263	7.923786828	7.750097443
AAMP	11.44242059	11.37798393	11.54602765	11.31695348	11.4088917	11.34890615
AANAT	1.084039913	1.024304337	0.937743025	1.720000904	0.999485134	1.763086406
AAR2	8.770386658	8.65171047	8.534784546	8.628011572	8.494827965	8.516176009
AARD	0	0	0.937743025	0	0	0
AARS	12.65000937	12.29879078	12.66975004	12.66439435	12.59562592	12.73626922
AARS2	8.105338822	8.135494537	8.348785106	8.145713289	8.251638895	8.303058708
AARSD1	8.610093007	8.848999602	8.614455777	8.406923535	8.534248238	8.685138721
AASDHPPT	9.849765612	9.861934519	9.793168037	9.703652561	9.785240879	9.716607621
AASS	12.6572813	12.32286578	13.12624351	12.8196603	13.21328931	13.13873348
AATF	8.281837728	8.324177469	8.809587386	8.252682047	8.416825612	8.147305258
AATK	6.536629019	6.047465042	5.732951983	6.125795397	5.553580857	6.385450083
ABAT	11.92079801	12.12934559	12.0532373	12.02379847	11.96907623	12.10577409
ABCA1	12.81021223	12.96818048	12.80564773	12.75313327	12.80833644	12.93460329
ABCA13	2.124292613	2.625245201	1.50134152	2.751874004	4.168952322	4.244640628
ABCA17	4.153761831	3.365385341	4.521848587	3.64060134	4.320949692	4.708157782
ABCA2	10.74549381	10.38690578	10.63513649	10.70774368	10.39771454	10.81303593
ABCA4	5.203156313	6.134971479	6.503378354	5.478743949	6.188808756	6.138175773
ABCA5	7.678307784	7.431626381	7.465824379	7.536802609	7.356528371	7.140193168
ABCA7	6.71639658	6.539532233	6.044450381	6.499531476	6.856959961	7.345279757
ABCA8A	12.80231679	12.32577446	13.60060809	13.05235466	12.96114324	12.88751695
ABCB10	9.017987217	9.187673296	8.806640657	8.7598483	8.613682557	8.899214135
ABCB11	14.77729348	14.29055895	13.94732878	14.73870027	14.82402827	14.59249883
ABCB1A	8.386937385	9.474401849	10.0638509	9.086448329	9.680209751	8.104021533
ABCB1B	11.35197527	11.76800855	13.20612563	11.72746357	13.08908262	9.551507405
ABCB4	11.44474106	11.35993567	11.95085941	11.32019349	11.72986503	11.31473549
ABCB6	10.14914217	9.873112475	9.752402368	9.836299286	9.626505271	9.636417958
ABCB7	10.11749316	10.1527617	10.22261391	10.01647282	10.05966698	10.11261741
ABCB8	8.762967143	8.871468585	8.737149579	8.336990464	8.80310341	8.603129483
ABCB9	3.608766926	3.365385341	2.479656385	1.720000904	4.246951822	5.422875831
ABCC1	7.312111084	6.90577824	7.412552096	7.545687775	7.621027134	7.427839071
ABCC10	7.963659396	8.356395471	8.153876532	8.061487151	7.838178371	7.944911586
ABCC12	0	0	0	0	0	1.135611989
ABCC2	14.89942601	14.5310749	14.28492296	13.94596045	14.17131951	13.8407459
ABCC3	7.410363126	7.351686662	8.243767314	8.342099675	9.11791301	8.49239494
ABCC4	8.466744273	8.300715989	8.190507645	8.606942064	8.591429791	8.762735866
ABCC5	8.276636814	7.924521195	7.923028582	8.219751359	8.075789497	8.611984873
ABCC6	13.08676023	13.03333053	13.00535302	12.71080442	12.89927101	12.87515648
ABCC8	7.228388133	6.761999933	6.397685893	7.712783657	8.11271597	7.828169477
ABCC9	9.213009585	9.24779772	8.999620394	9.327048082	8.890755956	8.91361114
ABCD1	10.31052128	10.31729426	10.45302333	10.40006232	10.43880171	10.67829789
ABCD2	4.324766809	4.438264064	2.69892415	4.891398609	4.458448533	3.557539612
ABCD3	13.10007087	13.17667843	12.98984886	12.98984291	13.0861015	13.1511273
ABCD4	7.032495955	6.539532233	7.204421228	7.435274043	7.17888628	7.188353552
ABCE1	11.14494349	11.21309228	11.31099784	11.02215675	11.17887962	11.09785103
ABCF1	10.41953496	10.29015001	10.32501407	10.34003888	10.44295037	10.42048909
ABCF2	10.21723314	10.18643574	10.13722864	10.11527629	9.953167433	10.15261641
ABCF3	10.11312309	10.23055956	10.17884465	9.901777251	10.01299155	9.894076905
ABCG1	9.048822265	8.706300133	9.094487888	8.928979076	8.964756429	9.273125607
ABCG2	6.604618794	6.842194696	7.19543761	6.687890628	7.1888017	7.234958035
ABCG3	11.41072325	11.23615628	11.00652147	11.63004849	11.97266771	11.9243832
ABCG3L1	4.241796525	3.951932499	4.921099931	4.946111347	5.320923936	5.296742182
ABCG3L2	4.801114215	4.746821127	5.085724261	3.884226386	4.522576834	4.416231504
ABCG3L3	6.669548109	6.295509575	7.023362026	7.139104499	7.117918569	7.534155679
ABCG3L4	0	0	3.788415199	0	0.999485134	0
ABCG4	1.695961945	0	1.50134152	1.102445199	1.999227632	1.763086406
ABCG5	6.428230855	8.300715989	9.382635405	4.891398609	4.699449428	4.244640628
ABCG8	4.85793649	5.506559732	6.381934461	2.151062972	3.321001204	2.804381396
ABHD1	9.606174086	9.664694454	9.639359545	9.455180998	9.598884254	9.884972806
ABHD10	7.173481463	7.507368227	7.158933053	7.64824866	7.59143246	6.796166896
ABHD11	7.520062058	7.706182769	7.861886465	7.029361074	7.237381647	7.397430282
ABHD12	9.096827239	9.124933805	8.968318167	9.192086089	9.230192979	9.204526598
ABHD12B	2.124292613	0	0	1.102445199	0	2.804381396
ABHD13	10.18844389	10.50965183	10.2811055	10.21054098	10.18632304	10.22799439
ABHD14A	7.484414576	7.587109904	7.349158863	6.810915494	6.568836538	6.699775096
ABHD14B	12.29976865	12.36871526	12.62403196	12.04039557	12.13275472	12.1573479
ABHD15	8.498364482	9.567777666	9.522099754	9.462237231	8.706331681	8.866285768
ABHD16A	9.234627735	9.0282517	9.358692765	8.922171838	9.20842519	8.78248098
ABHD16B	1.084039913	0	1.50134152	1.720000904	0	1.763086406
ABHD17A	10.44988667	10.357645	10.27685319	10.15501145	10.11271318	10.2996288
ABHD17B	9.796253195	9.016778166	9.087221014	9.587988711	9.757194489	9.57886501
ABHD17C	9.962560811	10.03826335	10.17199148	10.36032544	10.29703347	10.28031598
ABHD2	13.24058427	12.85897185	13.59089946	12.2546899	12.17483169	12.8449581
ABHD3	3.316104276	3.503321217	8.111523252	3.174770956	2.584104289	3.824593934
ABHD4	10.30414553	9.842568482	9.918563408	10.14042202	10.37074751	10.18709874
ABHD5	10.29388534	9.245341931	9.263045138	9.394996965	9.528402032	9.43158044
ABHD6	9.835688588	10.12364122	9.498555147	10.38652586	9.996150573	10.42426468
ABHD8	5.36872337	5.134273775	4.831161607	5.402537681	5.128282538	5.340023674
ABI1	10.20906609	10.21558293	10.40219843	10.26266556	10.15631792	10.18709874
ABI2	7.162244841	7.013610964	7.248518893	7.139104499	7.148724459	7.376795732
ABI3	8.207261285	7.51554368	8.163121874	7.848226149	7.899841203	8.20111321
ABL1	10.6227745	9.977415788	9.929440515	10.31297237	9.872415295	10.00915819
ABL2	7.732494683	7.610197564	7.768054759	7.833789818	7.812755854	7.858252512
ABLIM2	4.324766809	4.215494737	5.046295576	5.236869817	4.806361802	4.950838657
ABLIM3	9.616502808	9.662855377	8.889743053	7.444804889	8.52253484	7.505928505
ABO	4.241796525	3.852170552	4.271319905	4.092593345	3.584018439	4.150530775
ABO2	0	0	0	1.102445199	0	0
ABR	8.493889519	8.272049111	8.230635589	8.725070934	8.534248238	8.64687269
ABRA	0	0	2.889221286	0	1.999227632	1.135611989
ABRACL	7.709520479	7.868175176	8.226231651	8.263493998	8.070436277	8.165465143
ABT1	7.820898901	7.930648153	7.884420912	7.736258955	7.706334146	7.534155679
ABTB1	9.255926723	9.106108777	8.743326934	9.271893647	9.062367091	9.023890082
ABTB2	10.66219504	10.13827493	10.2586397	10.231342	10.84210656	10.59029713
AC1576	9.527352777	9.387982844	9.491232663	9.239403514	9.307310739	9.357163221
ACAA1A	12.48111761	12.47917259	12.55063795	12.50041231	12.29703286	12.50268968
ACAA1B	10.15906843	8.884152616	9.230432721	10.55440641	9.941485637	10.27475021
ACAA2	13.82377093	14.18270991	14.40125965	13.28171984	13.61838776	13.55056776
ACACA	13.69664764	13.28943949	11.15813337	14.24196638	13.94139302	14.14381492
ACACB	12.60143688	12.75037158	11.44257721	12.58014455	12.74064788	12.95540964
ACAD10	10.19535076	10.08020645	10.04021171	9.777169594	9.778690611	9.862885669
ACAD11	13.05046241	13.08814754	13.18769889	12.84552521	13.05493044	13.28432958
ACAD9	10.96183767	10.89602064	10.78413892	10.87834236	11.10422433	10.82641346
ACADL	13.15051993	12.98998122	13.35196451	13.07324438	13.12195992	13.20735418
ACADM	13.89815092	14.29561193	14.37855711	13.57175903	13.5794643	13.62777584
ACADS	11.6289644	11.47654898	11.35502813	11.44654016	11.47064566	11.6059872
ACADSB	11.02212752	11.18965357	11.35300973	10.83097427	10.9604203	10.76422018
ACADVL	12.80095894	12.7479882	12.83287751	12.61775874	12.72177777	12.76583145
ACAN	0	1.024304337	0	1.102445199	0	0
ACAP1	5.941999915	6.276392431	5.26816104	5.478743949	5.208451295	5.955428815
ACAP2	10.26265957	10.10885755	9.841477451	10.45415297	10.16136231	10.38088495
ACAP3	8.511706685	8.383449574	8.660881501	8.528437561	8.237378235	8.235901636
ACAT1	12.56989494	12.56340494	12.79044004	12.1522453	12.54827362	12.53796634
ACAT2	8.471304098	8.401207841	6.560470094	8.406923535	9.261066608	8.966355405
ACBD3	10.28225473	10.1475106	10.12899534	10.17375978	10.54393521	10.22511141
ACBD4	9.729302791	9.662855377	9.536400045	9.524236779	9.646429795	9.759082432
ACBD5	10.94144176	10.9700225	10.88815718	11.03641062	11.00459513	10.98393814
ACBD6	8.452977683	8.59882636	8.376870204	8.011053936	8.188798171	8.269870905
ACCS	7.429235366	7.507368227	7.480690585	7.29477601	7.576404306	7.49639537
ACCSL	1.695961945	1.024304337	0	0	0	1.135611989
ACD	8.55959879	8.300715989	8.32838422	8.416642889	8.307312364	8.297580154
ACE	4.615842859	4.505481035	4.684778836	6.462476311	5.168923704	5.340023674
ACE2	4.912605301	4.690164567	4.201246083	4.092593345	4.168952322	3.557539612
ACE3	0	0	0	1.102445199	0	0
ACER2	9.757577314	9.119580244	9.05530126	9.485511827	9.617356897	10.15413291
ACHE	5.745192097	5.63218047	6.103270213	5.362869864	5.458425118	5.382044432
ACIN1	11.1815783	11.0993926	11.20979361	11.09660006	11.18879508	11.09785103
ACKR2	6.553929204	7.295821581	7.29971626	6.149303413	6.553569896	6.649051316
ACKR3	5.804214846	5.880264034	6.231852198	6.4435856	5.998986182	6.683064544
ACLY	14.62639533	14.51517254	11.54999766	14.90663379	15.2377107	15.44237939
ACMSD	8.80331022	7.782693029	8.580355361	9.414530371	9.316384313	9.468616732
ACNAT2	13.43533769	14.00974317	14.73657816	12.97409096	11.86894969	13.10463037
ACO1	12.30998723	12.25368379	12.22087822	12.48836558	12.55211953	12.51572482
ACO2	11.69526922	12.20554256	11.80271	11.56489413	11.64417849	11.77173001
ACOT1	5.586119111	5.539005172	5.940752352	5.894971393	6.148731715	6.300355011
ACOT11	3.469844042	2.625245201	2.479656385	2.978762783	2.806472182	3.402850338
ACOT12	12.18300615	12.71464465	12.046696	12.01742521	11.64552912	11.86496798
ACOT13	7.856192864	8.247717085	8.516866745	8.336990464	8.602599078	8.49239494
ACOT2	9.839220742	9.844192284	10.13605532	9.735064891	10.22297262	9.817670316
ACOT3	8.239695775	8.602668763	8.092292948	7.74399993	8.232593184	7.835749248
ACOT4	9.360406047	9.821291029	9.26948008	9.033740905	9.338821677	8.895592323
ACOT5	7.457088762	7.276708598	6.214170215	7.985160406	8.242147468	7.366366717
ACOT6	0	1.024304337	0	1.102445199	0	0
ACOT7	9.140425915	9.429677876	9.348598191	9.151918716	9.249270194	9.259100648
ACOT8	8.0515437	8.135494537	8.116291042	8.145713289	8.378351545	8.463330347
ACOT9	6.862405693	7.025109614	7.341035205	7.473025369	7.685475613	7.534155679
ACOX1	13.83021953	13.72724258	13.88347621	13.67874344	13.68776684	13.81305424
ACOX2	13.30889015	13.44814706	13.71336648	13.23647826	13.26385257	13.31481922
ACOX3	12.98500599	12.64088895	12.45695738	12.71105127	12.73028927	12.72304701
ACOXL	1.084039913	2.036304669	0.937743025	0	0.999485134	0
ACP1	9.768733768	9.930798832	9.523895061	9.723365271	10.17389666	9.767032989
ACP2	11.32136346	11.39470153	11.27893187	11.58010987	11.57875775	11.69723113
ACP5	8.489400632	7.796178329	8.00243615	8.640507143	8.275097813	8.607563972
ACP6	9.036567217	8.84251509	9.108912741	9.390072008	9.073113458	9.230634957
ACPP	7.419830105	6.113587418	6.317150499	8.559476692	8.998972096	9.043660769
ACPT	3.851955935	3.629212293	3.689509368	2.751874004	3.458495362	3.032577782
ACR	1.695961945	1.61727814	0	1.102445199	0	0
ACRBP	5.11265537	4.746821127	4.632486898	4.713587359	4.699449428	5.25212196
ACRV1	1.695961945	0	0.937743025	1.720000904	1.999227632	1.135611989
ACSBG1	6.269735741	5.82870347	5.233472749	5.402537681	5.128282538	5.713587227
ACSBG2	0	0	0	0	0	0
ACSF2	9.553391272	9.070482644	8.794793184	9.269213908	9.261066608	10.9529082
ACSL1	15.99319749	16.15270171	16.00538021	15.90722985	16.06333396	16.01616885
ACSL3	8.572388992	8.310146414	8.64116741	9.151918716	9.743805122	8.738679389
ACSL4	13.90543493	13.90948362	13.71356314	13.28387872	13.9809833	13.75589863
ACSL5	13.17867478	12.91991244	12.34412246	13.70983244	13.8408293	13.70740154
ACSM1	13.31079955	13.49412188	13.43254388	13.11637596	13.22538238	13.28381014
ACSM2A	11.34764172	9.019655115	7.083030294	11.99367741	12.25606344	12.12639362
ACSM3	10.22939767	11.01756888	10.14774572	11.30588268	9.44191506	11.15955244
ACSM4	4.153761831	4.29363612	5.367485876	3.767550324	2.321104221	3.824593934
ACSM5	13.08229592	10.82871882	9.17438495	13.11656232	13.30260826	13.58372208
ACSS1	6.409345384	6.156043204	6.473962273	6.125795397	6.320911058	6.666158166
ACSS2	11.30995315	11.10887974	9.408132579	11.84144305	12.08676463	11.99758741
ACSS3	11.88749442	11.56043642	11.28582562	11.19800525	11.4088917	11.41301244
ACTA1	0	0	0	1.102445199	0	0
ACTA2	6.653587674	6.677083662	6.950479077	7.454273184	7.514675552	6.780542227
ACTB	14.13084939	14.08866416	14.32807519	14.16341743	14.45153313	14.62799172
ACTBL2	0	0	1.50134152	1.102445199	0	0
ACTG1	12.51104436	12.21435877	12.93338933	12.75959164	13.39784745	13.31346264
ACTG2	4.060004052	4.215494737	4.921099931	5.049679809	4.99900228	3.229560562
ACTL6A	8.34779684	8.369985938	8.472933687	8.519445184	8.421037854	8.40338328
ACTL6B	2.722426914	2.036304669	0	2.151062972	0.999485134	1.135611989
ACTL7A	3.735479543	3.951932499	3.344159831	3.174770956	4.320949692	3.229560562
ACTL7B	2.45413821	3.629212293	2.889221286	2.978762783	3.458495362	2.533182012
ACTN1	10.04593198	9.921599574	9.755461869	9.598701231	9.687221642	10.03243239
ACTN2	5.203156313	4.953515418	5.00575896	4.357700639	3.806398596	4.244640628
ACTN3	4.801114215	3.951932499	3.583320563	2.482521063	3.321001204	3.229560562
ACTN4	12.51629415	12.29523367	12.42464852	12.53679628	12.55235956	12.57551673
ACTR10	9.496368381	9.648057752	9.746263834	9.799628182	9.796632768	9.794519883
ACTR1A	10.0806649	10.07052823	9.878431848	9.990677235	9.917834386	9.862885669
ACTR1B	10.76883297	10.75208116	10.71902403	10.74775682	10.77210988	10.74321457
ACTR2	10.9843439	10.85714375	11.01866871	11.14417706	11.16826923	11.09390564
ACTR3	10.76790661	10.7896453	10.86851016	10.85975947	10.95171185	10.95725803
ACTR3B	3.608766926	3.212853641	1.50134152	3.767550324	2.321104221	2.804381396
ACTR5	6.916908566	7.207745769	7.324649357	6.71964426	6.929715867	6.764746485
ACTR6	7.342295587	7.207745769	7.121480788	7.127314983	7.198649438	7.211843973
ACTR8	9.350539621	9.245341931	9.234823874	9.327048082	9.176391402	9.213281987
ACTRT3	1.695961945	1.61727814	1.905577195	1.720000904	2.321104221	0
ACVR1	9.213009585	8.515677624	9.057781856	8.804951261	8.990493954	8.917188053
ACVR1B	8.0515437	8.23291842	8.135206182	7.862519454	7.905864973	7.951903592
ACVR1C	7.270856853	7.257339001	7.838994445	7.774555041	8.059669875	7.858252512
ACVR2A	9.704341811	9.717032746	9.787200883	9.695691435	9.699411041	9.645071964
ACVR2B	5.860917496	5.93004528	5.874756158	5.551125996	5.522554438	5.25212196
ACVRL1	7.239123089	6.691588022	7.11196381	7.230104988	7.208430411	7.291173166
ACY1	10.29130885	10.70906399	10.71824021	10.53557449	10.55643447	10.66240126
ACY3	10.08215622	9.849052755	10.29694098	9.419372676	9.244524488	10.34016286
ACYP1	6.519118858	6.677083662	6.517864491	6.924268831	6.568836538	6.578520303
ACYP2	5.517230605	5.82870347	5.399130562	6.78112875	5.583954049	5.25212196
ADA	7.116402173	6.586854947	7.092739416	6.735262779	6.881621865	6.780542227
ADAD1	1.084039913	1.024304337	1.50134152	1.102445199	0	0
ADAL	7.260356299	7.360790757	7.0634138	6.964580819	6.929715867	7.025567976
ADAM10	10.48638676	10.45118301	10.49206539	10.71169662	10.694199	10.64524954
ADAM11	5.714749794	5.880264034	6.628797291	3.884226386	3.458495362	6.426186554
ADAM15	8.020767387	8.257499195	8.534784546	8.744495096	8.256361294	8.714214965
ADAM17	9.798069293	9.521845074	9.683397676	9.825395495	9.904358164	10.04556527
ADAM19	7.206675575	6.748189791	7.357237034	7.25198569	7.086440501	7.268949269
ADAM1A	5.968045394	5.905369363	5.046295576	5.551125996	5.998986182	6.343529856
ADAM2	1.084039913	0	0	0	0	2.533182012
ADAM23	9.91649031	9.031105883	9.452167747	9.689691628	9.685471862	9.836682556
ADAM28	1.695961945	2.036304669	2.889221286	1.102445199	3.458495362	4.244640628
ADAM32	2.948560724	2.036304669	2.479656385	1.720000904	0	2.198919146
ADAM4	5.407307742	5.29488536	5.60310759	5.685829586	4.953199629	6.08828106
ADAM4L1	5.158615371	5.000872165	5.085724261	4.51073906	4.320949692	5.382044432
ADAM7	0	1.61727814	0	0	1.584275972	3.402850338
ADAM9	10.4659692	10.31612464	10.17313594	10.59883816	10.46962968	10.4821608
ADAMDEC1	7.116402173	4.953515418	7.239806533	7.833789818	7.935612228	8.17744597
ADAMTS1	8.973680059	9.433997538	9.835707196	9.287868385	8.685473112	9.195717749
ADAMTS10	8.502825607	8.855455099	8.408311938	8.68943448	8.68897055	8.558018377
ADAMTS12	8.585066799	8.272049111	8.23940334	9.269213908	8.799872294	8.938465279
ADAMTS14	5.714749794	4.80133653	4.463175915	5.049679809	5.24692471	4.494934861
ADAMTS15	3.959727023	4.690164567	5.085724261	4.092593345	3.905929364	3.229560562
ADAMTS19	3.735479543	3.629212293	3.057317465	3.174770956	2.999098864	4.244640628
ADAMTS2	6.746804518	6.677083662	7.130935397	8.230811984	6.929715867	7.417773857
ADAMTS3	4.965277929	4.29363612	4.271319905	5.922519456	4.99900228	5.25212196
ADAMTS4	5.444887012	4.367761675	5.302034827	6.195200588	6.987662883	7.164474313
ADAMTS5	5.552085996	4.505481035	6.249320089	5.585999237	4.856986606	5.538862885
ADAMTS7	8.087629061	9.396861444	9.070121258	8.786329417	7.82552311	8.754761528
ADAMTS9	7.806535954	7.677323164	7.517199404	7.826517117	8.037892991	8.189328122
ADAMTSL3	6.091654415	6.069844257	6.961119076	6.951268255	6.538139974	5.927324576
ADAMTSL4	9.76688034	9.63122696	9.165211733	9.701666394	9.860058098	9.847970787
ADAMTSL5	4.324766809	4.505481035	3.788415199	4.274629115	3.699489053	3.402850338
ADAP1	4.241796525	4.132877352	4.463175915	4.649089118	4.086493529	3.941614295
ADAP2	9.842744269	9.555935521	9.902092419	9.211758038	9.443986408	9.492789711
ADAR	10.47507936	10.40901704	10.46054182	10.43873398	10.67933024	10.52381415
ADARB1	8.489400632	8.478521132	8.755602854	8.697430112	8.587687396	8.855140486
ADAT1	6.46527594	6.539532233	6.428682035	6.365447548	6.929715867	6.857026444
ADAT2	4.324766809	3.74499422	4.876831505	4.775325066	4.806361802	4.332985642
ADAT3	5.745192097	6.295509575	5.874756158	5.098803094	5.553580857	5.501227198
ADCK1	6.916908566	6.954701468	7.23104124	6.570903254	7.218145519	6.929659193
ADCK2	8.72146339	8.792929327	8.737149579	8.669249353	8.699412279	8.762735866
ADCK3	12.60117686	11.94187428	12.47354136	12.99126641	13.47140717	13.42161535
ADCK4	7.937533893	7.954899048	7.798037995	7.883697351	7.82552311	7.725827507
ADCK5	9.44397494	8.960996978	9.39445935	8.862975574	9.65896725	9.698014211
ADCY1	10.68101661	8.954997828	11.14185843	10.59349235	11.53909847	11.32957515
ADCY10	6.248641138	7.893489913	6.792640717	4.713587359	5.583954049	5.422875831
ADCY2	3.316104276	2.360620899	2.69892415	2.751874004	0.999485134	2.804381396
ADCY3	6.876225658	7.490877007	7.043526897	7.284196824	6.598893548	6.796166896
ADCY4	7.97654685	7.070209084	7.29971626	7.65647518	7.650026901	7.789661508
ADCY5	8.457581158	8.314838611	8.356865364	8.435887338	8.203544721	8.258636451
ADCY6	10.60421063	10.7434057	10.48101791	10.52438096	10.17888006	10.43926898
ADCY7	6.227233515	6.439958919	6.827947195	6.385382385	6.538139974	6.842050549
ADCY8	1.695961945	1.024304337	0	0	1.584275972	0
ADCYAP1	0	1.024304337	0	1.102445199	0.999485134	0
ADCYAP1R1	7.849202808	7.640417377	7.265787344	9.38760321	7.117918569	8.308516536
ADD1	11.33518794	11.71130469	11.35603627	11.26678774	10.98765528	11.30657634
ADD2	3.608766926	3.629212293	3.880973266	4.834528875	4.953199629	6.138175773
ADD3	8.666852601	8.8360013	9.132638212	9.222879879	8.831862358	8.511451052
ADGRB2	0	0	0	1.102445199	0.999485134	1.135611989
ADGRB3	0	0	0	0	0	0
ADGRE1	9.360406047	9.138231433	9.65582711	9.086448329	9.334362034	9.755090663
ADGRE5	9.606174086	9.2793483	9.256581365	9.414530371	9.498817394	9.800342411
ADGRF3	5.016095032	5.691113693	5.940752352	4.713587359	4.246951822	5.005626954
ADGRF5	11.24286601	11.13232818	11.02628828	11.07758063	11.00389326	11.15198254
ADGRG1	5.99362899	5.368948375	5.805595631	6.687890628	6.490834628	6.255848128
ADGRG2	4.060004052	3.365385341	5.49010163	5.685829586	6.391299772	6.857026444
ADGRG5	5.651867567	5.29488536	4.783998589	4.998824752	5.128282538	5.206077542
ADGRG7	2.45413821	2.360620899	2.220985161	3.884226386	3.321001204	3.824593934
ADGRL1	10.75954256	10.47757837	10.90960162	10.76116956	10.75385818	10.94416899
ADGRL2	11.7044974	11.61329244	11.93340491	11.53173834	11.79054029	11.5291796
ADGRL3	7.447863918	7.49914618	7.933872203	7.614865303	7.356528371	7.397430282
ADGRL4	8.401345586	8.267215425	8.844486508	8.816010074	8.613682557	8.433668157
ADH1	15.1888904	15.34855739	15.27012158	15.88508499	15.41659191	16.02660687
ADH4	11.64368387	12.52545002	11.87763289	11.21481459	11.0717731	11.23744228
ADH5	11.49038366	11.89525048	11.40264136	11.48342369	11.61322014	11.69202065
ADH6	11.36244573	11.40463989	11.22035027	10.67167121	11.23438645	11.60930777
ADH6A	1.695961945	1.61727814	1.50134152	1.102445199	0.999485134	1.135611989
ADH7	9.182745583	8.602668763	9.18803633	10.24913011	10.04336518	10.01751357
ADHFE1	12.64168959	12.65205651	12.38222826	12.07225926	11.9773233	12.24392453
ADI1	11.47400458	11.31145592	11.28794016	11.56925789	11.67624959	11.48647978
ADIPOQ	0	0	0.937743025	0	0	0
ADIPOR1	11.27907695	11.18132711	11.1702202	11.30588268	11.24808396	11.29011827
ADIPOR2	11.31946799	11.10007233	11.33573838	11.47006731	11.84289142	11.71120615
ADK	13.12723251	13.30322973	13.36203564	12.94982205	12.91540954	13.04293854
ADM	4.912605301	4.953515418	4.201246083	5.236869817	5.881630596	4.772761057
ADM2	1.084039913	2.360620899	1.50134152	2.151062972	4.699449428	3.402850338
ADNP	11.31376662	11.31145592	11.59253389	11.68687557	11.51072309	11.57235427
ADNP2	8.646836693	8.499281655	8.872937776	8.685419984	8.660750726	8.693506187
ADO	6.95647564	6.90577824	6.839526588	6.810915494	6.753867126	6.578520303
ADORA1	6.903474664	7.748417775	7.332865544	7.782093764	7.740441885	8.046391949
ADORA2A	7.438579709	6.90577824	7.092739416	7.482310844	7.338826447	7.43783455
ADORA2B	3.608766926	4.215494737	6.366009153	4.581571873	3.806398596	3.941614295
ADPGK	8.941177712	8.762338639	8.773823073	8.636353966	8.740439478	8.718321287
ADPRH	7.670397944	7.579331176	7.509971178	7.589310867	7.553564416	7.43783455
ADPRHL1	2.124292613	1.61727814	3.207855829	1.720000904	3.321001204	2.198919146
ADPRHL2	8.352747876	8.151321405	8.3887413	8.20860528	8.334363629	8.241619015
ADPRM	8.190766431	8.319515596	8.457986919	8.528437561	8.621024519	8.607563972
ADRA1A	1.695961945	1.024304337	0	0	0	0
ADRA1B	10.345714	10.23180062	10.01234717	10.56973258	10.62193768	10.52381415
ADRA1D	0	0	0	0	0	1.135611989
ADRA2A	1.084039913	1.024304337	2.220985161	1.102445199	1.584275972	0
ADRA2B	8.382102497	8.064831233	8.195021822	8.884146826	8.685473112	8.085066309
ADRA2C	0	0	0.937743025	0	0	0
ADRB1	4.5483925	3.629212293	3.689509368	3.884226386	4.086493529	4.950838657
ADRB2	6.043474098	6.333000282	6.003861149	5.949551333	6.043379814	6.426186554
ADRBK1	9.540430768	9.438304305	9.554078354	9.476246998	9.597023914	9.634246321
ADRBK2	5.91547557	5.216813474	6.122355712	5.976086013	6.086448077	6.614216785
ADRM1	10.36053769	10.28776532	10.39338711	10.13748635	10.27625831	10.40018404
ADSL	9.223859152	8.300715989	9.181226787	8.241788457	8.720071714	8.49239494
ADSS	11.48475668	11.17359825	11.1844785	11.79841357	11.62832703	11.91725621
ADTRP	12.61977956	12.76416095	12.74575511	12.70164108	12.85052408	12.68604839
AEBP1	7.732494683	7.822776567	8.027962904	8.748348742	8.143631968	7.717645943
AEBP2	9.067011831	8.884152616	8.730945661	9.409671757	9.166390022	9.239233793
AEN	9.805310909	9.392428974	9.721445124	9.440964144	9.956073162	9.638586331
AES	11.40000079	11.20805662	11.40994101	11.54453828	11.55834752	11.60321421
AFAP1	5.11265537	5.691113693	5.197929819	5.146308679	5.490846076	5.646214949
AFAP1L1	8.357681978	8.081448043	8.212938596	8.197372417	8.143631968	8.539571424
AFAP1L2	7.352218361	7.177150343	6.768613717	7.326055922	7.311859519	7.164474313
AFF1	10.82156849	10.55596808	10.86851016	10.48796663	10.78196888	10.76917676
AFF3	6.067765376	6.176811585	5.682407741	6.149303413	5.753876666	6.162490611
